user_id,state,age,gender,caste,residential,annual_salary,occupation,minority,marital_status,disability
17442,Telangana,29,Other,General,Urban,1899576,Employed,No,Married,No
17443,Uttar Pradesh,20,Male,SC,Rural,20554,Farmer,No,Unmarried,Yes
17444,Telangana,40,Female,OBC,Rural,157787,Farmer,No,Married,No
17445,Rajasthan,39,Male,OBC,Rural,152709,Daily Wage Worker,No,Married,Yes
17446,Maharashtra,62,Female,ST,Rural,167302,Farmer,No,Widowed,No
17447,Rajasthan,57,Other,SC,Rural,783831,Self-employed,No,Unmarried,Yes
17448,Uttar Pradesh,26,Female,SC,Rural,155135,Farmer,No,Married,No
17449,Andhra Pradesh,30,Male,ST,Urban,677638,Self-employed,No,Widowed,Yes
17450,Bihar,27,Female,SC,Rural,21377,Student,No,Unmarried,Yes
17451,Rajasthan,22,Other,OBC,Urban,1535032,Employed,No,Married,No
17452,Rajasthan,32,Female,ST,Rural,162569,Farmer,No,Widowed,No
17453,Madhya Pradesh,50,Other,General,Rural,168879,Farmer,No,Married,No
17454,Rajasthan,66,Female,General,Rural,49821,Farmer,No,Married,Yes
17455,Maharashtra,51,Female,SC,Rural,123372,Farmer,No,Married,Yes
17456,Bihar,63,Female,SC,Rural,41205,Farmer,No,Married,Yes
17457,Telangana,54,Male,OBC,Rural,15519,Farmer,No,Married,No
17458,Telangana,44,Female,SC,Urban,441286,Employed,No,Widowed,Yes
17459,Telangana,19,Female,OBC,Rural,101075,Farmer,No,Unmarried,Yes
17460,Maharashtra,41,Female,ST,Urban,997797,Employed,No,Married,No
17461,Andhra Pradesh,60,Male,ST,Urban,543024,Employed,No,Married,No
17462,Bihar,38,Male,ST,Rural,32459,Farmer,No,Married,No
17463,Rajasthan,35,Male,General,Rural,105258,Daily Wage Worker,No,Married,No
17464,Telangana,57,Male,General,Rural,1271324,Government Employee,No,Married,No
17465,Madhya Pradesh,30,Female,General,Urban,1640790,Government Employee,No,Widowed,Yes
17466,Madhya Pradesh,44,Female,General,Rural,131397,Farmer,No,Married,Yes
17467,Telangana,37,Other,General,Urban,270306,Government Employee,No,Married,Yes
17468,Bihar,47,Male,ST,Rural,60100,Farmer,No,Married,No
17469,Maharashtra,44,Female,ST,Rural,331614,Daily Wage Worker,No,Married,No
17470,Madhya Pradesh,53,Female,General,Urban,1435069,Employed,No,Married,No
17471,Madhya Pradesh,47,Female,OBC,Rural,1226812,Employed,No,Married,Yes
17472,Maharashtra,56,Male,SC,Rural,105252,Daily Wage Worker,No,Married,Yes
17473,Madhya Pradesh,65,Other,SC,Rural,31645,Farmer,Yes,Married,Yes
17474,Madhya Pradesh,39,Female,ST,Urban,1372944,Employed,No,Married,Yes
17475,Uttar Pradesh,32,Other,OBC,Rural,34416,Farmer,No,Married,Yes
17476,Andhra Pradesh,48,Male,ST,Rural,55652,Farmer,No,Married,Yes
17477,Madhya Pradesh,36,Female,OBC,Rural,61812,Farmer,No,Married,No
17478,Andhra Pradesh,20,Female,General,Urban,87654,Farmer,No,Married,Yes
17479,Rajasthan,51,Female,SC,Rural,57826,Farmer,No,Unmarried,Yes
17480,Madhya Pradesh,50,Female,SC,Urban,118754,Farmer,No,Married,No
17481,Telangana,35,Male,OBC,Rural,1733926,Employed,No,Married,No
17482,Uttar Pradesh,45,Female,General,Rural,482860,Self-employed,No,Unmarried,No
17483,Madhya Pradesh,30,Male,SC,Urban,793752,Employed,Yes,Widowed,No
17484,Uttar Pradesh,29,Male,General,Rural,425728,Self-employed,No,Married,Yes
17485,Telangana,54,Female,OBC,Urban,1291926,Employed,No,Widowed,No
17486,Andhra Pradesh,43,Female,SC,Urban,1436897,Employed,No,Married,Yes
17487,Uttar Pradesh,54,Male,SC,Rural,86965,Farmer,No,Unmarried,Yes
17488,Bihar,59,Male,SC,Rural,8145,Farmer,No,Married,No
17489,Maharashtra,46,Other,General,Urban,100923,Daily Wage Worker,No,Married,Yes
17490,Rajasthan,49,Female,OBC,Rural,236477,Daily Wage Worker,No,Married,Yes
17491,Maharashtra,18,Male,ST,Rural,201508,Farmer,No,Married,Yes
17492,Uttar Pradesh,40,Male,General,Urban,196770,Self-employed,No,Married,No
17493,Madhya Pradesh,46,Female,OBC,Rural,57603,Farmer,No,Widowed,No
17494,Andhra Pradesh,68,Other,ST,Rural,137602,Farmer,No,Widowed,Yes
17495,Telangana,52,Male,OBC,Rural,66531,Farmer,No,Married,No
17496,Telangana,56,Female,ST,Urban,1957598,Employed,No,Married,Yes
17497,Madhya Pradesh,61,Female,SC,Rural,71694,Farmer,No,Unmarried,Yes
17498,Rajasthan,43,Female,OBC,Rural,221550,Self-employed,No,Married,No
17499,Rajasthan,59,Male,SC,Rural,88344,Farmer,No,Married,Yes
17500,Rajasthan,26,Other,ST,Rural,100113,Farmer,No,Married,No
17501,Andhra Pradesh,50,Male,ST,Rural,109595,Daily Wage Worker,No,Married,No
17502,Telangana,46,Female,SC,Urban,1511301,Employed,No,Married,No
17503,Uttar Pradesh,61,Other,ST,Urban,54764,Farmer,No,Married,No
17504,Rajasthan,48,Female,ST,Urban,136401,Employed,No,Married,Yes
17505,Bihar,51,Male,General,Rural,984099,Employed,No,Married,Yes
17506,Maharashtra,32,Male,SC,Urban,925404,Self-employed,Yes,Married,No
17507,Uttar Pradesh,37,Male,SC,Rural,108730,Farmer,Yes,Unmarried,Yes
17508,Rajasthan,49,Other,ST,Rural,79605,Farmer,No,Married,No
17509,Bihar,54,Male,ST,Rural,105054,Farmer,No,Married,No
17510,Andhra Pradesh,27,Male,General,Urban,236052,Daily Wage Worker,No,Married,No
17511,Andhra Pradesh,32,Female,General,Urban,1531942,Employed,No,Married,No
17512,Rajasthan,66,Male,SC,Rural,55131,Farmer,No,Widowed,Yes
17513,Bihar,21,Other,General,Urban,1014722,Employed,No,Married,Yes
17514,Madhya Pradesh,68,Male,General,Rural,18909,Farmer,No,Married,Yes
17515,Maharashtra,46,Male,OBC,Rural,138373,Farmer,No,Married,Yes
17516,Bihar,59,Other,SC,Rural,112956,Farmer,Yes,Married,No
17517,Uttar Pradesh,32,Male,SC,Rural,127258,Farmer,No,Unmarried,Yes
17518,Andhra Pradesh,55,Female,SC,Urban,99636,Farmer,No,Married,Yes
17519,Uttar Pradesh,55,Other,ST,Rural,120571,Farmer,No,Unmarried,No
17520,Maharashtra,61,Other,ST,Rural,159585,Farmer,No,Married,Yes
17521,Uttar Pradesh,64,Female,SC,Urban,1193360,Employed,No,Married,No
17522,Telangana,32,Other,General,Urban,891270,Employed,No,Married,Yes
17523,Rajasthan,62,Other,OBC,Urban,307227,Self-employed,No,Married,Yes
17524,Uttar Pradesh,56,Male,General,Rural,102715,Farmer,No,Married,Yes
17525,Rajasthan,20,Female,OBC,Rural,373620,Employed,No,Married,No
17526,Bihar,46,Other,General,Rural,20388,Farmer,No,Unmarried,Yes
17527,Telangana,26,Other,ST,Urban,1950588,Government Employee,No,Married,Yes
17528,Uttar Pradesh,62,Female,General,Urban,647143,Self-employed,No,Married,No
17529,Telangana,26,Female,ST,Urban,108608,Daily Wage Worker,No,Married,No
17530,Rajasthan,37,Female,SC,Rural,146390,Farmer,No,Unmarried,Yes
17531,Telangana,65,Other,SC,Urban,1969130,Employed,No,Married,Yes
17532,Madhya Pradesh,20,Male,ST,Rural,88164,Farmer,No,Married,No
17533,Telangana,46,Other,SC,Rural,733945,Employed,No,Unmarried,Yes
17534,Madhya Pradesh,59,Other,SC,Rural,59054,Daily Wage Worker,No,Married,Yes
17535,Andhra Pradesh,21,Other,OBC,Rural,1201511,Employed,No,Married,No
17536,Telangana,23,Female,General,Urban,1414122,Employed,No,Married,No
17537,Madhya Pradesh,44,Other,General,Rural,59117,Self-employed,No,Married,No
17538,Rajasthan,46,Male,SC,Rural,36196,Farmer,No,Widowed,No
17539,Rajasthan,40,Other,OBC,Rural,138165,Farmer,No,Married,No
17540,Maharashtra,30,Female,SC,Rural,75380,Farmer,No,Married,No
17541,Maharashtra,40,Male,SC,Rural,91885,Farmer,No,Married,No
17542,Maharashtra,37,Other,OBC,Urban,1626810,Employed,No,Married,Yes
17543,Maharashtra,24,Male,SC,Urban,485180,Self-employed,No,Married,No
17544,Rajasthan,31,Female,OBC,Urban,464852,Employed,No,Unmarried,No
17545,Andhra Pradesh,20,Male,SC,Rural,18718,Farmer,No,Married,No
17546,Rajasthan,39,Male,General,Urban,1751338,Employed,No,Married,Yes
17547,Bihar,48,Other,ST,Rural,111045,Farmer,No,Married,No
17548,Andhra Pradesh,40,Male,SC,Rural,170390,Farmer,Yes,Married,Yes
17549,Uttar Pradesh,23,Other,ST,Rural,14113,Farmer,No,Married,Yes
17550,Rajasthan,43,Other,OBC,Rural,41849,Farmer,No,Married,Yes
17551,Uttar Pradesh,15,Female,ST,Rural,22209,Student,No,Unmarried,Yes
17552,Andhra Pradesh,40,Male,OBC,Rural,482959,Employed,No,Married,Yes
17553,Andhra Pradesh,36,Other,General,Urban,1181479,Employed,No,Married,Yes
17554,Madhya Pradesh,33,Male,ST,Rural,102758,Farmer,No,Married,Yes
17555,Telangana,36,Female,General,Urban,243414,Employed,No,Married,Yes
17556,Telangana,55,Female,ST,Urban,919801,Employed,No,Married,No
17557,Maharashtra,47,Female,OBC,Rural,46738,Farmer,No,Married,No
17558,Madhya Pradesh,59,Male,OBC,Urban,1053912,Employed,No,Married,Yes
17559,Madhya Pradesh,26,Female,OBC,Rural,166662,Farmer,No,Married,Yes
17560,Bihar,67,Male,General,Rural,54668,Farmer,No,Married,No
17561,Uttar Pradesh,27,Female,OBC,Rural,131184,Farmer,No,Married,No
17562,Rajasthan,23,Other,OBC,Rural,54978,Farmer,No,Unmarried,No
17563,Maharashtra,25,Female,OBC,Rural,107365,Farmer,No,Married,No
17564,Andhra Pradesh,54,Male,ST,Urban,893187,Government Employee,No,Married,No
17565,Andhra Pradesh,57,Male,General,Urban,239854,Employed,No,Married,No
17566,Andhra Pradesh,50,Other,General,Rural,89748,Farmer,No,Married,Yes
17567,Madhya Pradesh,37,Other,SC,Rural,116163,Farmer,No,Widowed,Yes
17568,Uttar Pradesh,48,Female,SC,Rural,78299,Farmer,No,Married,No
17569,Maharashtra,50,Male,General,Rural,83986,Farmer,No,Married,Yes
17570,Telangana,26,Other,SC,Rural,42829,Farmer,No,Married,No
17571,Bihar,35,Male,ST,Rural,134448,Farmer,No,Married,No
17572,Telangana,30,Other,SC,Rural,82005,Farmer,No,Widowed,No
17573,Rajasthan,31,Other,General,Urban,100954,Self-employed,No,Married,No
17574,Bihar,30,Male,OBC,Rural,84881,Farmer,No,Married,No
17575,Andhra Pradesh,35,Other,General,Urban,215082,Daily Wage Worker,No,Married,No
17576,Telangana,68,Other,SC,Rural,47496,Farmer,No,Married,No
17577,Maharashtra,52,Male,SC,Urban,1703311,Employed,Yes,Married,Yes
17578,Maharashtra,69,Female,ST,Rural,24711,Farmer,No,Married,No
17579,Uttar Pradesh,39,Male,General,Urban,405358,Employed,No,Married,No
17580,Maharashtra,35,Other,General,Rural,1531155,Employed,No,Married,No
17581,Uttar Pradesh,21,Male,OBC,Urban,676807,Employed,No,Unmarried,No
17582,Andhra Pradesh,30,Female,SC,Rural,164221,Farmer,No,Widowed,No
17583,Rajasthan,50,Other,General,Rural,1323481,Employed,No,Unmarried,Yes
17584,Andhra Pradesh,33,Male,General,Urban,539406,Employed,No,Married,No
17585,Bihar,15,Male,SC,Urban,11426,Student,No,Unmarried,No
17586,Uttar Pradesh,60,Other,OBC,Rural,156629,Farmer,No,Unmarried,No
17587,Uttar Pradesh,40,Other,General,Urban,417974,Employed,No,Married,Yes
17588,Madhya Pradesh,46,Female,OBC,Urban,222279,Daily Wage Worker,No,Married,No
17589,Uttar Pradesh,37,Female,OBC,Rural,73618,Farmer,No,Married,No
17590,Rajasthan,49,Male,ST,Rural,137302,Farmer,No,Married,Yes
17591,Andhra Pradesh,41,Other,General,Urban,478927,Employed,No,Widowed,Yes
17592,Bihar,59,Female,OBC,Rural,130759,Farmer,No,Married,Yes
17593,Maharashtra,68,Male,OBC,Rural,82644,Farmer,No,Married,Yes
17594,Madhya Pradesh,27,Female,SC,Rural,773716,Self-employed,Yes,Married,Yes
17595,Rajasthan,65,Female,General,Rural,1340327,Employed,No,Married,No
17596,Madhya Pradesh,25,Female,ST,Rural,19858,Farmer,Yes,Married,No
17597,Rajasthan,30,Male,ST,Rural,7234,Farmer,No,Married,No
17598,Maharashtra,67,Female,SC,Rural,236074,Farmer,Yes,Married,No
17599,Telangana,47,Female,General,Urban,521228,Employed,No,Widowed,No
17600,Rajasthan,67,Female,SC,Rural,161548,Farmer,No,Married,No
17601,Bihar,55,Other,ST,Rural,64822,Farmer,No,Married,No
17602,Uttar Pradesh,40,Male,ST,Urban,10389,Farmer,Yes,Unmarried,Yes
17603,Uttar Pradesh,58,Male,ST,Urban,773096,Employed,No,Married,No
17604,Bihar,57,Female,SC,Rural,53888,Farmer,No,Married,Yes
17605,Andhra Pradesh,29,Female,SC,Urban,907649,Employed,No,Married,No
17606,Bihar,43,Male,SC,Rural,116172,Farmer,No,Married,No
17607,Maharashtra,67,Female,SC,Rural,128305,Farmer,No,Married,No
17608,Telangana,39,Female,OBC,Rural,1240798,Employed,No,Married,Yes
17609,Madhya Pradesh,36,Male,ST,Urban,1237049,Employed,No,Widowed,Yes
17610,Bihar,25,Female,ST,Urban,465120,Employed,Yes,Married,Yes
17611,Maharashtra,23,Male,ST,Urban,142388,Farmer,No,Married,Yes
17612,Maharashtra,41,Male,OBC,Rural,336787,Daily Wage Worker,No,Married,No
17613,Andhra Pradesh,61,Male,ST,Rural,71054,Farmer,No,Married,Yes
17614,Rajasthan,60,Male,SC,Rural,89658,Farmer,No,Married,No
17615,Andhra Pradesh,70,Female,OBC,Rural,148186,Farmer,No,Married,No
17616,Telangana,36,Female,SC,Rural,56522,Farmer,Yes,Married,No
17617,Rajasthan,37,Other,OBC,Urban,1537901,Employed,No,Married,No
17618,Maharashtra,50,Other,OBC,Rural,2019951,Employed,No,Unmarried,Yes
17619,Bihar,69,Female,ST,Rural,74428,Farmer,No,Married,Yes
17620,Telangana,28,Other,OBC,Urban,147470,Employed,No,Married,Yes
17621,Bihar,29,Female,SC,Rural,45019,Farmer,No,Unmarried,Yes
17622,Uttar Pradesh,41,Female,ST,Rural,37207,Farmer,No,Married,No
17623,Andhra Pradesh,52,Other,General,Urban,640773,Government Employee,No,Married,Yes
17624,Rajasthan,64,Other,ST,Rural,112503,Farmer,No,Married,Yes
17625,Madhya Pradesh,18,Other,General,Urban,20791,Student,No,Unmarried,No
17626,Andhra Pradesh,55,Male,OBC,Rural,17226,Farmer,No,Married,Yes
17627,Madhya Pradesh,37,Other,ST,Rural,148115,Farmer,No,Married,No
17628,Rajasthan,37,Other,General,Urban,173015,Employed,No,Married,Yes
17629,Uttar Pradesh,52,Male,SC,Rural,4498,Farmer,No,Married,Yes
17630,Rajasthan,57,Other,OBC,Rural,140670,Farmer,No,Married,No
17631,Maharashtra,63,Other,ST,Rural,14295,Farmer,Yes,Married,Yes
17632,Rajasthan,39,Female,General,Rural,887175,Self-employed,No,Married,Yes
17633,Rajasthan,33,Male,General,Urban,811877,Employed,No,Unmarried,Yes
17634,Bihar,32,Male,ST,Rural,86916,Farmer,No,Married,No
17635,Uttar Pradesh,36,Female,General,Urban,66500,Self-employed,No,Married,No
17636,Andhra Pradesh,42,Other,SC,Rural,151927,Farmer,Yes,Married,Yes
17637,Madhya Pradesh,68,Female,SC,Rural,11852,Farmer,No,Unmarried,No
17638,Maharashtra,20,Male,OBC,Urban,1328389,Employed,No,Married,Yes
17639,Rajasthan,34,Male,General,Rural,338032,Self-employed,No,Married,No
17640,Andhra Pradesh,32,Male,OBC,Urban,948517,Employed,No,Married,Yes
17641,Madhya Pradesh,55,Other,SC,Rural,65207,Farmer,No,Married,No
17642,Andhra Pradesh,51,Female,General,Rural,91819,Daily Wage Worker,No,Unmarried,No
17643,Andhra Pradesh,31,Other,OBC,Urban,369603,Employed,No,Married,Yes
17644,Bihar,70,Other,OBC,Rural,13684,Farmer,No,Married,No
17645,Maharashtra,65,Female,General,Urban,185774,Employed,No,Married,No
17646,Bihar,42,Female,ST,Rural,68987,Farmer,No,Married,Yes
17647,Rajasthan,33,Male,OBC,Rural,327115,Self-employed,No,Married,No
17648,Madhya Pradesh,36,Other,OBC,Urban,946702,Employed,No,Married,No
17649,Rajasthan,40,Female,SC,Rural,70991,Farmer,No,Married,Yes
17650,Bihar,25,Female,SC,Urban,34876,Student,Yes,Unmarried,No
17651,Uttar Pradesh,39,Other,OBC,Urban,1494315,Employed,No,Married,Yes
17652,Madhya Pradesh,19,Male,OBC,Urban,121113,Farmer,No,Married,Yes
17653,Rajasthan,52,Female,General,Rural,72351,Farmer,No,Married,No
17654,Telangana,48,Female,General,Urban,1941194,Employed,No,Married,Yes
17655,Andhra Pradesh,41,Other,SC,Rural,123213,Farmer,Yes,Married,Yes
17656,Madhya Pradesh,49,Other,SC,Urban,397569,Self-employed,No,Married,Yes
17657,Bihar,61,Other,ST,Rural,14096,Farmer,No,Married,Yes
17658,Bihar,66,Male,SC,Rural,24865,Farmer,Yes,Unmarried,No
17659,Madhya Pradesh,19,Male,OBC,Rural,87958,Farmer,No,Married,No
17660,Telangana,41,Female,OBC,Urban,1320849,Employed,No,Married,Yes
17661,Telangana,56,Male,OBC,Rural,17555,Farmer,No,Widowed,Yes
17662,Madhya Pradesh,70,Male,ST,Rural,165002,Farmer,No,Unmarried,Yes
17663,Andhra Pradesh,43,Male,General,Rural,797613,Self-employed,No,Unmarried,Yes
17664,Bihar,29,Other,SC,Rural,107780,Farmer,No,Married,No
17665,Andhra Pradesh,43,Male,OBC,Rural,62676,Farmer,No,Widowed,Yes
17666,Uttar Pradesh,49,Female,OBC,Rural,46815,Farmer,No,Married,Yes
17667,Maharashtra,41,Other,General,Rural,212072,Farmer,No,Married,Yes
17668,Madhya Pradesh,47,Male,SC,Rural,69430,Farmer,No,Widowed,No
17669,Madhya Pradesh,17,Female,SC,Rural,17158,Student,No,Unmarried,Yes
17670,Telangana,47,Male,SC,Rural,239636,Self-employed,No,Married,Yes
17671,Uttar Pradesh,27,Female,ST,Rural,24655,Farmer,No,Married,No
17672,Uttar Pradesh,32,Other,OBC,Rural,148333,Farmer,No,Married,No
17673,Rajasthan,22,Male,ST,Rural,42078,Student,No,Unmarried,Yes
17674,Maharashtra,21,Male,OBC,Rural,227336,Farmer,No,Married,Yes
17675,Andhra Pradesh,65,Female,OBC,Urban,266239,Government Employee,No,Married,No
17676,Maharashtra,55,Other,SC,Urban,2145703,Employed,No,Widowed,No
17677,Telangana,29,Male,General,Urban,1257365,Employed,No,Married,Yes
17678,Maharashtra,41,Female,SC,Rural,659550,Self-employed,No,Married,No
17679,Rajasthan,63,Female,SC,Urban,292929,Employed,Yes,Married,Yes
17680,Uttar Pradesh,15,Female,OBC,Urban,20838,Student,No,Unmarried,Yes
17681,Madhya Pradesh,23,Female,OBC,Rural,30243,Farmer,No,Unmarried,No
17682,Telangana,49,Male,General,Rural,948665,Government Employee,No,Married,Yes
17683,Madhya Pradesh,56,Other,ST,Rural,18137,Farmer,No,Married,Yes
17684,Bihar,33,Male,OBC,Rural,478,Farmer,No,Married,No
17685,Maharashtra,21,Other,ST,Rural,24676,Farmer,No,Unmarried,Yes
17686,Madhya Pradesh,20,Female,SC,Rural,100290,Farmer,No,Married,No
17687,Rajasthan,43,Other,SC,Rural,109580,Farmer,No,Married,Yes
17688,Telangana,30,Male,OBC,Rural,1305081,Employed,No,Widowed,Yes
17689,Rajasthan,34,Female,General,Urban,1680922,Employed,No,Married,No
17690,Telangana,64,Male,OBC,Urban,1851191,Employed,No,Married,No
17691,Andhra Pradesh,29,Other,ST,Rural,64980,Farmer,No,Married,No
17692,Madhya Pradesh,54,Male,OBC,Rural,93715,Farmer,No,Married,Yes
17693,Bihar,30,Male,OBC,Rural,79625,Farmer,No,Widowed,No
17694,Madhya Pradesh,44,Other,General,Urban,1243886,Employed,No,Married,Yes
17695,Maharashtra,39,Female,General,Urban,1560212,Employed,No,Married,No
17696,Bihar,49,Female,ST,Rural,1724,Farmer,No,Married,Yes
17697,Maharashtra,60,Other,ST,Rural,11097,Farmer,No,Married,Yes
17698,Uttar Pradesh,30,Other,OBC,Rural,2195,Farmer,No,Married,Yes
17699,Maharashtra,38,Other,OBC,Rural,109179,Daily Wage Worker,No,Widowed,No
17700,Uttar Pradesh,55,Female,General,Urban,503791,Employed,No,Married,Yes
17701,Uttar Pradesh,21,Other,General,Rural,218596,Daily Wage Worker,No,Unmarried,No
17702,Uttar Pradesh,35,Female,General,Urban,674584,Self-employed,No,Married,Yes
17703,Rajasthan,40,Other,General,Rural,172241,Farmer,No,Unmarried,Yes
17704,Bihar,63,Male,ST,Rural,75473,Farmer,No,Married,Yes
17705,Maharashtra,53,Male,OBC,Urban,154521,Employed,No,Married,No
17706,Rajasthan,53,Male,General,Rural,55191,Self-employed,No,Unmarried,No
17707,Andhra Pradesh,55,Other,General,Urban,200716,Employed,No,Married,No
17708,Rajasthan,25,Male,OBC,Urban,44784,Student,No,Unmarried,Yes
17709,Uttar Pradesh,37,Male,OBC,Urban,311456,Employed,No,Widowed,No
17710,Telangana,47,Male,General,Urban,1750027,Government Employee,No,Married,No
17711,Telangana,37,Male,OBC,Urban,1460680,Employed,No,Married,Yes
17712,Andhra Pradesh,43,Female,OBC,Rural,179918,Farmer,No,Married,Yes
17713,Andhra Pradesh,63,Male,OBC,Rural,148404,Farmer,No,Married,No
17714,Madhya Pradesh,52,Male,SC,Urban,235465,Daily Wage Worker,No,Married,Yes
17715,Telangana,48,Other,General,Urban,1165116,Government Employee,No,Married,Yes
17716,Andhra Pradesh,58,Female,ST,Urban,1052860,Government Employee,No,Married,Yes
17717,Rajasthan,20,Male,General,Rural,520474,Employed,No,Married,No
17718,Maharashtra,70,Other,ST,Rural,96530,Farmer,No,Widowed,Yes
17719,Maharashtra,28,Male,ST,Rural,859834,Employed,Yes,Married,Yes
17720,Andhra Pradesh,62,Other,SC,Urban,153300,Farmer,No,Widowed,No
17721,Uttar Pradesh,38,Female,ST,Rural,116842,Farmer,Yes,Married,No
17722,Andhra Pradesh,26,Female,General,Urban,1401992,Employed,No,Married,No
17723,Uttar Pradesh,32,Male,General,Rural,1206714,Employed,No,Married,No
17724,Telangana,39,Female,ST,Rural,292604,Self-employed,No,Married,No
17725,Rajasthan,32,Male,SC,Rural,12820,Farmer,No,Married,No
17726,Bihar,40,Female,ST,Rural,137162,Farmer,No,Married,Yes
17727,Maharashtra,47,Male,SC,Urban,46711,Farmer,No,Widowed,Yes
17728,Rajasthan,51,Other,General,Urban,961453,Government Employee,No,Married,Yes
17729,Telangana,23,Other,OBC,Rural,18666,Farmer,No,Married,Yes
17730,Rajasthan,62,Female,SC,Rural,157830,Farmer,Yes,Married,No
17731,Bihar,60,Female,General,Urban,1100817,Employed,No,Married,No
17732,Maharashtra,48,Other,ST,Rural,100638,Farmer,No,Married,No
17733,Rajasthan,38,Other,SC,Rural,33675,Farmer,No,Widowed,No
17734,Madhya Pradesh,42,Female,OBC,Rural,199073,Employed,No,Unmarried,No
17735,Bihar,70,Female,SC,Rural,108171,Farmer,No,Married,No
17736,Telangana,61,Male,SC,Rural,1637078,Employed,No,Married,No
17737,Andhra Pradesh,22,Male,SC,Rural,99709,Farmer,No,Married,Yes
17738,Andhra Pradesh,39,Male,OBC,Rural,51746,Daily Wage Worker,No,Married,Yes
17739,Telangana,31,Female,OBC,Urban,708862,Self-employed,No,Married,Yes
17740,Madhya Pradesh,70,Female,OBC,Rural,59566,Farmer,No,Widowed,Yes
17741,Bihar,68,Other,SC,Rural,14956,Farmer,Yes,Married,No
17742,Bihar,64,Male,OBC,Rural,44611,Farmer,No,Unmarried,No
17743,Bihar,58,Female,ST,Rural,56317,Farmer,No,Married,No
17744,Madhya Pradesh,69,Female,General,Urban,115815,Farmer,No,Married,No
17745,Bihar,48,Male,OBC,Rural,6447,Farmer,No,Widowed,No
17746,Bihar,22,Other,ST,Rural,5406,Farmer,No,Married,Yes
17747,Bihar,35,Female,OBC,Rural,134334,Farmer,No,Unmarried,No
17748,Uttar Pradesh,48,Male,OBC,Rural,895856,Employed,No,Married,No
17749,Telangana,34,Other,General,Urban,291601,Self-employed,No,Married,No
